RCRC_ID_key,District,Township,Village,Sub-Village,LastName,FirstName,Gender,ID_type,ID_nb,Birth_date,Address,Mobile_nb,Mobile_Provider,HH_nb,Male_nb,Female_nb,Children_nb,Criteria1,Criteria2,CriteriaN,VoucherNB,Commod1,Commod2,Commod3,Commod4,CommodN,Planned_dist_date
147,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
148,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
149,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
150,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
151,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
152,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
153,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
154,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
155,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
156,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
157,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
158,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
159,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
160,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
161,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
162,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
163,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
164,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
165,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
166,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
167,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
168,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
169,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
170,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
171,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
172,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
173,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
174,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
175,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
176,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
177,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
178,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
179,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
180,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
181,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
182,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
183,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
184,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
185,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
186,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
187,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
188,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
189,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
190,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
191,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
192,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
193,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
194,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
195,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
196,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
197,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
198,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
199,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
200,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
201,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
202,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
203,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
204,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
205,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
206,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
207,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
208,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
209,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
210,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
211,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
212,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
213,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
214,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
215,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
216,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
217,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
218,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
219,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
220,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
221,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
222,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
223,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
224,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
225,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
226,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
227,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
228,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
229,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
230,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
231,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
232,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
233,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
234,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
235,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
236,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
237,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
238,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
239,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
240,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
241,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
242,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
243,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
244,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
245,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
246,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
247,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
248,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
249,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
250,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
251,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
252,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
253,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
254,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
255,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
256,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
257,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
258,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
259,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
260,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
261,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
262,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
263,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
264,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
265,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
266,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
267,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
268,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
269,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
270,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
271,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
272,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
273,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
274,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
275,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
276,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
277,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
278,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
279,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
280,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
281,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
282,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
283,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
284,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
285,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
286,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
287,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
288,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
289,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
290,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
291,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
292,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
293,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
294,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
295,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
296,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
297,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
298,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
